l_mm,f1_Hz,k1_eff_v,k1_eff_l,angle1,X1(1),X1(2),X1(3),X1(4),X1(5),dw_le_1,dw1_1,dw2_1,f2_Hz,k2_eff_v,k2_eff_l,angle2,X2(1),X2(2),X2(3),X2(4),X2(5),dw_le_2,dw1_2,dw2_2,f3_Hz,k3_eff_v,k3_eff_l,angle3,X3(1),X3(2),X3(3),X3(4),X3(5),dw_le_3,dw1_3,dw2_3,f4_Hz,k4_eff_v,k4_eff_l,angle4,X4(1),X4(2),X4(3),X4(4),X4(5),dw_le_4,dw1_4,dw2_4,f5_Hz,k5_eff_v,k5_eff_l,angle5,X5(1),X5(2),X5(3),X5(4),X5(5),dw_le_5,dw1_5,dw2_5
4.36,2884.00537092802,5517.62654399279,54.7571586996768,5.68900640011953,-2.99696481642681,3.73300734588655,-3.39503483295065,-2.14183079135207,3.46849395847793,425.821543710392,408.979445344245,40.7423225713421,9322.34122421817,2650.09155665866,2790.12694677801,45.7375000777125,-0.803173552075767,0.159820221430567,0.232860797670203,0.184518912976293,-0.204279744243135,489.704731957007,476.001136055349,-488.415605527347,21942.0304119932,201241.360542077,2564.99153319507,6.44127646545853,-0.619185419396642,-1.22658942598566,1.02166646465164,1.06473166165896,-1.04227757053755,802.634647931653,828.97096653437,93.5887541139472,59306.7473058214,3636704.89993677,3678.48461784819,1.82161548706594,-16.9646038734362,171.004003585384,-142.434829522491,-148.438730214465,145.308310697317,393.267075289932,374.852996021837,-11.9217889036853,112810.415346953,641047230.965207,7654.49945000848,0.197985911631384,-173.916877658346,2058.38050038565,-1714.49246519223,-1786.761604227,1749.08064730773,329.45436380242,309.338341438509,-1.06892475882487
4.37,2871.57304329891,5533.59995091449,54.3924352294973,5.66201565425553,-3.00874842254099,3.74936064242472,-3.41334849856473,-2.15444200293545,3.48682150620412,425.777966875286,408.934274306975,40.543280318857,9305.60376719402,2646.94857505512,2787.70440953874,45.7420544770753,-0.803156231604686,0.160858151148605,0.231799592521913,0.183587351344128,-0.203235387124282,489.605608750757,475.895943657554,-488.3853321329,21841.8036947278,198267.662519626,2549.89609449435,6.47003191904856,-0.618764729721126,-1.22145466554509,1.01913627980304,1.0617796909787,-1.03942293539081,800.001827944413,825.818760646805,93.6526441180021,59030.7195362256,3710888.03491366,3656.8011198076,1.79800867830561,-16.9213956504705,171.738874135325,-143.292520157293,-149.288265747513,146.144862932585,393.534333006714,375.131389059513,-11.7759282353885,112329.64703246,659221968.232438,7614.25951495714,0.194723766703829,-173.544135847349,2068.11043860528,-1725.55432311642,-1797.75617086222,1759.90274829249,330.040804548155,309.932864156601,-1.05333285638201
4.38,2859.21808476108,5549.55637871813,54.0310107208488,5.63522824823152,-3.02056390607588,3.76574328286036,-3.43170223337831,-2.16708230971942,3.50518903818906,425.734748704189,408.889475745583,40.3458012213909,9288.93868221912,2643.84472636522,2785.16506461831,45.74580576833,-0.803138893520888,0.161892822537222,0.230741753688094,0.182657897545651,-0.202194419400948,489.50693302206,475.791229866856,-488.341833423987,21742.2979851343,195343.963369095,2534.94056333597,6.49887854928761,-0.618349920451133,-1.21633402236114,1.01660559123221,1.05883046953428,-1.03657073432453,797.394513939755,822.700322487205,93.7185499748715,58756.5700333619,3787319.31638105,3635.2809754328,1.77454397949173,-16.878346165095,172.497631751758,-144.172615161038,-150.160848141627,147.004024821295,393.79896069066,375.407074120264,-11.6306900581667,111851.092545193,677974487.794374,7574.2414939355,0.191506673786333,-173.168185465242,2078.08077248499,-1736.84900159207,-1808.98930689217,1770.95902336019,330.624406488337,310.524658636469,-1.03790831477191
4.39,2846.93989647855,5565.495855028,53.6728467798817,5.60864206167743,-3.03241123419378,3.78215525082982,-3.45009602094918,-2.17975170472355,3.52359653853681,425.691885738644,408.845046058004,40.1498681404889,9272.34522786512,2640.77958615553,2782.50951976172,45.7487570263624,-0.803121553358051,0.162924303774527,0.229687226675618,0.181730511380051,-0.201156784830346,489.408697737075,475.686987166748,-488.285157821865,21643.506623067,192469.292991445,2520.1234569008,6.52781722951285,-0.617940960294054,-1.21122746125742,1.01407447823654,1.05588404428859,-1.033721015539,794.812397814067,819.615185145015,93.7864676274933,58484.2827333816,3866097.16239247,3613.92275433966,1.75121881844706,-16.8354546732054,173.281018944472,-145.075854449329,-151.057228253061,147.886533790241,394.060986160778,375.680079246323,-11.4860636173479,111374.762366485,697330047.351774,7534.4455905267,0.18833347912043,-172.789190430377,2088.30175114689,-1748.38630763562,-1820.47102565429,1782.25929975728,331.205143222074,311.113695976679,-1.02264662929429
4.4,2834.73788467404,5581.41840889096,53.3179055710046,5.58225500209681,-3.04429037440352,3.79859653035909,-3.46852984521195,-2.19245018115912,3.54204399172682,425.649374555762,408.800981679399,39.9554641762613,9255.82267190954,2637.75273947065,2779.73839776211,45.7509112976559,-0.803104226525436,0.163952662375985,0.228635957516357,0.180805152946401,-0.200122427725621,489.31089595916,475.583208145192,-488.215354440374,21545.4230258881,189642.703142492,2505.44331267461,6.55684883647084,-0.617537818085092,-1.20613494647854,1.01154301844836,1.05294046091637,-1.03087382594742,792.255176062237,816.562889883887,93.8563932002172,58213.8417224643,3947325.4920367,3592.72503834757,1.72803066430936,-16.7927204167589,174.089812433519,-146.003011407847,-151.978191063761,148.793160770094,394.320436976786,375.950432231931,-11.3420382912032,110900.665954069,717315344.644464,7494.87193934986,0.185203064079335,-172.407308959195,2098.78398544324,-1760.17641633277,-1832.21171349738,1793.81377119358,331.782989917511,311.699948849897,-1.00754343769695
4.41,2822.61146060225,5597.32407085431,52.9661498068296,5.55606500437167,-3.05620129454212,3.81506710588565,-3.48700369051613,-2.20517773246057,3.56053138265186,425.607211767944,408.757279081869,39.7625726629821,9239.37029119272,2634.76378064823,2776.85233622977,45.7522716006348,-0.803086928309457,0.164977965207534,0.227587892755652,0.179881782636226,-0.199091292943809,489.213520847244,475.479885492858,-488.132473077963,21448.0406875113,186863.266918152,2490.89868807744,6.58597424937749,-0.617140462786641,-1.20105644189014,1.00901128803621,1.04999976400463,-1.02802921137284,789.722549698722,813.542985971066,93.9283229831548,57945.2312357547,4031114.10205517,3571.68642143666,1.70497702632801,-16.7501426242914,174.92482513564,-146.954894843956,-152.924557668517,149.724712146519,394.57734043983,376.218160623617,-11.1986035862719,110428.811780399,737958616.371836,7455.52060867239,0.182114343851546,-172.022693719412,2109.53847263476,-1772.22989461294,-1844.22215407242,1805.63302168421,332.357923266877,312.283391459564,-0.992594514566106
4.42,2810.56004046935,5613.21287234837,52.6175427390032,5.53007003065307,-3.06814396283675,3.83156696211079,-3.50551754140463,-2.2179343521152,3.57905869639696,425.56539402235,408.713934773888,39.57117716746,9222.98737146591,2631.81231314035,2773.85198734751,45.7528409259415,-0.803069673875958,0.166000278498456,0.226542979442063,0.178960361127033,-0.198063325874952,489.116565654041,475.3770120012,-488.036564208317,21351.3531772669,184130.078148925,2476.48816022071,6.61519435094284,-0.616748863487371,-1.19599191083873,1.00647936157822,1.04706199691816,-1.02518721641638,787.214224173761,810.55503050332,94.0022534441543,57678.4356562898,4117579.07198727,3550.80550971628,1.68205545311561,-16.7077205118701,175.786908249301,-147.932351034456,-153.897187360158,150.682031807524,394.831723593165,376.483291720454,-11.0557491355864,109959.207372097,759289744.946322,7416.39160311988,0.179066266209333,-171.635491998663,2120.57662237689,-1784.55772629,-1856.51355391425,1817.7280506585,332.929921439635,312.86399949458,-0.977795766110045
4.43,2798.58304546875,5629.08484657852,52.2720481477798,5.50426806943712,-3.08011834779281,3.84809608421931,-3.52407138295502,-2.23072003393015,3.59762591857966,425.52391800091,408.670945300309,39.3812614816175,9206.67320723039,2628.89794934077,2770.73801761357,45.7526222366538,-0.803052478273213,0.167019667854046,0.2255011651183,0.17804084937682,-0.197038472432363,489.020023724135,475.274580560394,-487.927678969686,21255.3541389453,181442.250900086,2462.21032556771,6.64451002674809,-0.616362989401517,-1.1909413162941,1.00394731220775,1.04412720194336,-1.02234788459857,784.729909296777,807.598588243744,94.0781812177339,57413.4395138819,4206843.20414826,3530.08092137463,1.65926353156991,-16.6654532836015,176.676953519298,-148.93626595028,-154.896979894874,151.666003367684,395.083613223049,376.745852574534,-10.9134646946561,109491.859346479,781340374.252775,7377.48486618702,0.176057810300848,-171.245845856289,2131.91028471092,-1797.17133910827,-1869.09757006011,1830.1103000695,333.498964038747,313.441750087028,-0.963143225022426
4.44,2786.67990168283,5644.94002767836,51.9296303334841,5.47865713559525,-3.09212441828267,3.86465445767581,-3.54266520047184,-2.2435347717951,3.6162330350431,425.48278041971,408.628307241726,39.1928096218994,9190.4271015766,2626.02031041697,2767.51110758207,45.7516184684984,-0.803035356435086,0.168036198268027,0.224462397812526,0.177123208618908,-0.196016679043327,488.92388849205,475.172584157262,-487.805869154054,21160.0372897511,178798.918929825,2448.06379966602,6.6739221657046,-0.615982809867993,-1.18590462080567,1.00141521157985,1.04119542024892,-1.01951125832099,782.269319157898,804.673231458524,94.1561031091865,57150.2274840459,4299036.49899765,3509.51128664003,1.63659888604628,-16.6233401324177,177.595895641264,-149.967567618116,-155.924877897065,152.677552529359,395.333035859571,377.005869991398,-10.7717401390154,109026.773447754,804144034.90788,7338.80028273597,0.173087985510665,-170.853892279548,2143.55177974229,-1810.0826334454,-1881.98633935488,1842.79168315961,334.065032056883,314.016621769772,-0.948633045660835
4.45,2774.85004007391,5660.77845102601,51.590254107044,5.45323526977898,-3.10416214350045,3.88124206830406,-3.56129897961269,-2.25637855978193,3.6348800319816,425.441978028799,408.586017214262,39.0058058242363,9174.24836605002,2623.17902614459,2764.17195162522,45.7498325301977,-0.803018323182693,0.169049934134835,0.22342662602786,0.176207400355093,-0.194997892638011,488.828153480718,475.071015873618,-487.671187198899,21065.3964193294,176199.235193749,2434.04721684951,6.70343165992411,-0.61560829434957,-1.18088178655849,0.998883129933599,1.03826669194465,-1.01667737892418,779.83217205298,801.778539760005,94.2360160905123,56888.784386891,4394296.67099848,3489.09524773121,1.61405917743033,-16.5813802406772,178.544714851248,-151.027228663994,-156.981869449491,153.717649625839,395.580017777624,377.263370530612,-10.6305654610404,108563.954581889,827736280.198473,7300.33768141012,0.17015583035481,-170.459763334296,2155.51392949017,-1823.3040131642,-1895.19250994184,1855.78461537233,334.628107833841,314.588594435191,-0.934261499362239
4.46,2763.09289643966,5676.60015309414,51.2538847811642,5.42800053808442,-3.11623149297071,3.89785890225265,-3.5799727063399,-2.26925139210892,3.65356689589251,425.401507611829,408.544071869189,38.8202345408816,9158.13632049931,2620.37373474801,2760.72125767619,45.7472673037167,-0.803001393227314,0.170060939261624,0.222393798733705,0.175293386350428,-0.193982060640248,488.732812299674,474.96986888433,-487.523686176852,20971.4253888,173642.371359883,2420.1592299493,6.7330394046543,-0.615239412432007,-1.17587277541582,0.996351136141789,1.03534105612726,-1.01384628673286,777.41819040999,798.914099953439,94.3179172973463,56629.0951859501,4492769.70819097,3468.83145879981,1.59164210225516,-16.539572780702,179.524439701941,-152.116269040242,-158.068990870151,154.78731234784,395.824584997991,377.518380506471,-10.4899307669877,108103.406850946,852154833.667275,7262.09683702072,0.167260411418793,-170.063586316172,2167.81009198563,-1836.84841867838,-1908.72927500685,1869.10204747655,335.188175014222,315.157649294078,-0.920024969940608
4.47,2751.40791139516,5692.40517166656,50.9204881613552,5.40295103153126,-3.12833243651536,3.91450494605071,-3.59868636700984,-2.28215326321168,3.67229361366504,425.36136598582,408.502467892683,38.6360804359423,9142.09029289751,2617.60408274814,2757.15974694284,45.7439256443499,-0.802984581175168,0.171069276880159,0.221363865359791,0.1743811286302,-0.192969130960821,488.637858642836,474.869136454932,-487.363419782101,20878.1181297478,171127.517306194,2406.39851005022,6.7627462988799,-0.61487613382312,-1.17087754885265,0.993819297655101,1.03241855081859,-1.01101802099543,775.027100714928,796.079505885194,94.4018040350599,56371.1449871251,4594610.4792461,3448.71858588882,1.56934539195732,-16.4979169155585,180.536150032448,-153.235758942016,-159.187329682349,155.887608659674,396.06676328832,377.7709259886,-10.3498262748686,107645.133585487,877439749.271617,7224.0774727998,0.164400822357225,-169.665483895116,2180.45419755975,-1850.72936218769,-1922.61040872878,1882.75750085756,335.745218507095,315.72376883649,-0.905919949476645
4.48,2739.79453031036,5708.19354544487,50.590030537696,5.37808486586855,-3.14046494429043,3.93118018651338,-3.61743994823257,-2.29508416763587,3.69106017244031,425.321550000718,408.461202005354,38.4533283832598,9126.10961927051,2614.86972480446,2753.48815372099,45.7398103813869,-0.80296790152559,0.172075009658418,0.220336775781583,0.173470589469463,-0.191959051982581,488.5432862879,474.768811940957,-487.190442328308,20785.4686433555,168653.880701392,2392.76374616494,6.79255324447534,-0.61451842835194,-1.16589606812519,0.991287680674214,1.0294992131366,-1.00819262005204,772.658633443546,793.274358299771,94.4876737650079,56114.919037462,4699983.39489491,3428.75530686032,1.54716681188728,-16.4564117993431,181.580980187383,-154.386821969428,-160.338027834751,157.019659960872,396.306578164418,378.02103280289,-10.2102423106423,107189.137377162,903633585.976895,7186.27926267973,0.161576182896917,-169.265574260967,2193.46078820337,-1864.96096593275,-1936.8503053043,1896.76510582649,336.299224445085,316.286936791918,-0.891943034074497
4.49,2728.25220327431,5723.96531401314,50.2624786764409,5.35340018119599,-3.15262898678179,3.94788461073485,-3.63623343686545,-2.30804410003388,3.70986655960491,425.282056539084,408.42027096192,38.2719634629907,9110.19364351838,2612.17032357141,2749.70722510325,45.7349243181876,-0.802951368676083,0.173078199712084,0.219312480314983,0.172561731390576,-0.190951772554482,488.449089094107,474.668888785548,-487.004808734627,20693.4709993942,166220.686512969,2379.2536450209,6.82246114716055,-0.614166265967713,-1.16092829414519,0.988756350036729,1.02658307917534,-1.00537012121695,770.312522989268,790.498264694179,94.5755241155718,55860.4027240701,4809063.12576131,3408.94031134948,1.52510416067602,-16.4150565779742,182.660122444955,-155.570638494017,-161.522285129727,158.184644452313,396.544054891338,378.268726532228,-10.0711693066815,106735.420108909,930781597.350572,7148.70183340149,0.15878563792437,-168.863971261717,2206.84505924704,-1879.55800274845,-1951.46402031044,1911.13964222561,336.850180146069,316.847138092034,-0.878090920041979
4.5,2716.78038508627,5739.72051818835,49.9377998114756,5.32889514139689,-3.16482453475757,3.96461820617729,-3.65506682015257,-2.3210330552745,3.72871276292982,425.242882515901,408.379671550999,38.0919709568628,9094.34171724545,2609.505549558,2745.81772069398,45.7292702322989,-0.802934996926981,0.174078908615822,0.218290929710755,0.171654517160397,-0.189947241985293,488.355261000133,474.569360517192,-486.806574512484,20602.1193353558,163827.176599045,2365.86693076348,6.85247091596278,-0.613819616738999,-1.15597418759687,0.986225369338714,1.02367018412421,-1.00255056089582,767.988507596835,787.75083918092,94.6653528727509,55607.5815729595,4922035.38601253,3389.27230069912,1.5031552693407,-16.3738503895773,183.774830738115,-156.788449313596,-162.741362945285,159.383800790614,396.779218484677,378.514032517452,-9.93259779845452,106283.982985333,958931938.623166,7111.34476664817,0.156028356573039,-168.460784542491,2220.6229046158,-1894.53594013163,-1966.46731564499,1925.89658354644,337.398074074327,317.404358832806,-0.8643604000213
4.51,2705.37853521095,5755.45919987789,49.6159616363826,5.30456793383439,-3.1770515592768,3.98138096063807,-3.67394008567843,-2.33405102840847,3.74759877052417,425.20402487822,408.339400594741,37.9133363453247,9078.55319971571,2606.87508098013,2741.82041243921,45.722850876237,-0.802918800478341,0.175077197414351,0.217272075138742,0.170748909778659,-0.188945410027653,488.261796023876,474.470220749471,-486.595795765666,20511.4078555328,161472.609274992,2352.60234471053,6.88258346347539,-0.613478450852689,-1.15103370892346,0.98369480092992,1.02076056225867,-0.999733974576758,765.686329295095,785.031702351702,94.7571579817239,55356.4412478528,5039097.78700211,3369.74998789338,1.48131800056447,-16.3327923649885,184.92642464802,-158.041559574268,-163.996588229155,160.618432009733,397.012093711912,378.756975858362,-9.79451842229115,105834.826561254,988135892.356503,7074.20760104854,0.153303531367833,-168.056119677909,2234.81096522704,-1909.91098741244,-1981.87670762532,1941.05214414942,337.94289580368,317.958586238548,-0.85074835939593
4.52,2694.04611770708,5771.18140153707,49.2969322969927,5.28041676925102,-3.18931003174297,3.99817286211668,-3.69285322116912,-2.34709801451591,3.76652457063691,425.165480604689,408.299454948324,37.7360453061611,9062.82745763826,2604.27860363223,2737.71608429543,45.7156689773515,-0.802902793437693,0.176073126633378,0.216255868186691,0.169844872478923,-0.187946226876047,488.168688259658,474.371463178067,-486.372529171909,20421.3308301332,159156.258905008,2339.45864509582,6.9127997058406,-0.613142738613031,-1.14610681835777,0.981164705951741,1.0178542469744,-0.996920396864078,763.405733831881,782.340481145321,94.8509375446661,55106.9675490767,5160460.7696249,3350.37209749859,1.45959024793526,-16.2918816282717,186.116293719235,-159.331343008253,-165.289357814572,161.889909758422,397.242705093704,378.997581414684,-9.65692191281141,105387.950769549,1018448115.0201,7037.28983413642,0.150610377396631,-167.650078302293,2249.42668119727,-1925.70014667512,-1997.70951890407,1956.62333023117,338.484635981194,318.50980862649,-0.837251772804835
4.53,2682.78260124522,5786.88716691793,48.9806803830171,5.25643988102413,-3.20159992381223,4.01499389900316,-3.71180621478269,-2.36017400893283,3.78549015194633,425.127246705484,408.259831499889,37.5600837085315,9047.16386509581,2601.71581074987,2733.50553202949,45.7077272384474,-0.802886989818893,0.177066756290303,0.21524226084745,0.168942368719432,-0.186949643153722,488.075931877587,474.273081580071,-486.136831979659,20331.8825943872,156877.415491824,2326.43460683481,6.94312056304847,-0.61281245044062,-1.14119347590235,0.978635144326364,1.01495127077181,-0.994109861463253,761.146470609476,779.676808717886,94.9466898228862,54859.1464123463,5286348.62288424,3331.13736559156,1.43796993526786,-16.2511172971627,187.345902111417,-160.659246502253,-166.621143072627,163.199678868147,397.471076905339,379.235873807211,-9.51979910084667,104943.354948729,1049926906.60254,7000.59092429766,0.147948131516868,-167.242758241128,2264.48834809161,-1941.92126765156,-2013.98393442989,1972.62799476355,339.023286290991,319.058015371365,-0.823867700809061
4.54,2671.58745901845,5802.57654026257,48.6671749211344,5.23263552520909,-3.21392120747682,4.03184405987867,-3.73079905480947,-2.37327900702035,3.80449550326113,425.089320221757,408.220527169954,37.38543761264,9031.56180337489,2599.18640288491,2729.18956292523,45.6990283378757,-0.802871403547333,0.178058145904854,0.214231205514702,0.168041362181275,-0.185955609907718,487.983521121427,474.17506981169,-485.888761994111,20243.0575477155,154635.384306302,2313.52902125674,6.97354695856835,-0.612487556871406,-1.1362936414137,0.976106174846484,1.01205166534318,-0.991302401266671,758.908292623011,777.040324318086,95.0444132299772,54612.9639076304,5417000.59937613,3312.044539692,1.41645501581868,-16.2104984834614,188.616793642736,-162.026795050407,-167.9934949564,164.549262305685,397.697233178158,379.471877418922,-9.3831409105889,104501.037868462,1082634505.84732,6964.11029257034,0.1453160515877,-166.834253631416,2280.01517770391,-1958.59310708773,-2030.7190619602,1989.08489690251,339.558839420327,319.603196872248,-0.810593286665543
4.55,2660.46016875124,5818.24956693442,48.356385367047,5.20900197987057,-3.22627385498711,4.0487233336752,-3.74983172991828,-2.38641300435682,3.82354061376584,425.051698225535,408.181538911303,37.2120932643457,9016.02066090321,2596.69008777467,2724.76899558745,45.68957493019,-0.802856048458448,0.179047354509355,0.213222654970075,0.167141816759169,-0.184964078595811,487.891450308082,474.077421807692,-485.628377574557,20154.8501528625,152429.485499951,2300.74069587794,7.00407981962727,-0.612168028555657,-1.13140727458384,0.97357785516577,1.00915546155861,-0.98849804834002,756.69095639851,774.430673163585,95.1441063337615,54368.4062380158,5552672.13654187,3293.09237869834,1.39504347163348,-16.1700242935258,189.930597233243,-163.435597099823,-169.408049444898,165.940266518237,397.921197700988,379.705616396112,-9.24693835755917,104060.997754666,1116637413.72794,6927.84732441906,0.142713415741669,-166.424655042707,2296.02736359496,-1975.73539278585,-2047.93499733519,2006.01376607174,340.091289025998,320.145344519655,-0.797425753281728
4.56,2649.40021264589,5833.90629313441,48.0482815984433,5.18553754487717,-3.2386578388765,4.06563170960665,-3.76890422905486,-2.39957599666052,3.84262547291959,425.014377819331,408.142863708584,37.0400370930904,9000.53983305318,2594.22658022669,2720.24465962046,45.6793696460818,-0.802840938304917,0.180034440659116,0.212216562381758,0.166243696561992,-0.183975001084273,487.799713825045,473.980131578667,-485.355737617222,20067.2549350563,150259.053735902,2288.06845417019,7.03472007731848,-0.611853836256921,-1.12653433494886,0.971050241815409,1.00626268947858,-0.985696833934791,754.494221932629,771.847506320909,95.2457678559532,54125.4597384657,5693636.19639865,3274.27965280629,1.37373331288745,-16.1296938286045,191.289032803435,-164.887350343248,-170.86653344239,167.374387225715,398.142994021746,379.937114649707,-9.1111825464734,103623.232314022,1152006748.5094,6891.80137147105,0.140139521680176,-166.014049596366,2312.5461520579,-1993.36889298367,-2065.65289518561,2023.43537138176,340.62062970126,320.684450663094,-0.78436240026619
4.57,2638.40707732883,5849.54676560073,47.7428339081016,5.16224054170423,-3.2510731319881,4.08256917709477,-3.78801654133312,-2.41276797970683,3.8617500703475,424.977356135757,408.104498577897,36.8692557098974,8985.11872208809,2591.79560199411,2715.61739543618,45.6684150930696,-0.802826086754837,0.18101946244236,0.211212881291522,0.165346965903388,-0.182988329634744,487.70830613001,473.883193210602,-485.070901553179,19980.266481204,148123.437843647,2275.51113531302,7.0654686663668,-0.611544950850973,-1.12167478194867,0.968523390270106,1.00337337841706,-0.982898788550472,752.317852634373,769.290480589098,95.3493966672706,53884.1108747286,5840184.73754797,3255.60514344501,1.35252257717415,-16.0895061852544,192.693917679895,-166.383848009432,-172.370771184676,168.853415710723,398.362645448907,380.166395856459,-8.97586466870782,103187.73875754,1188818635.98086,6855.97175318882,0.137593685991464,-165.602521080521,2329.59391905375,-2011.51549160695,-2083.89504562097,2041.37159692093,341.14685694372,321.220508579556,-0.771400601070314
4.58,2627.48025384176,5865.17103198782,47.4400129966088,5.13910931291295,-3.26351970742563,4.09953572586631,-3.80716865618555,-2.42598894944602,3.88091439599068,424.940630337346,408.066440566606,36.6997359030796,8969.75673701929,2589.3968816626,2710.88805397846,45.656713855705,-0.802811507395739,0.182002477490185,0.210211565609522,0.164451589298961,-0.182004016898411,487.617221749119,473.786600862998,-484.773929336549,19893.879439043,146022.000451044,2263.06759399801,7.09632652572333,-0.611241343324747,-1.11682857486069,0.965997354892167,1.00048755688032,-0.980103941874578,750.161615266114,766.759258383944,95.4549917936571,53644.3462421143,5992630.3327012,3237.06764319833,1.33140932895488,-16.049460455742,194.147173529537,-167.926985672549,-173.922691173993,170.379245627596,398.58017505313,380.39348346029,-8.84097600077807,102754.513822615,1227154638.49247,6820.35775843195,0.135075243512537,-165.190150059155,2347.19425335824,-2030.19826963594,-2102.68495714201,2059.84552315805,341.669967124926,321.753512443659,-0.758537800344307
4.59,2616.6192375969,5880.77914070723,47.1397899656459,5.11614222189873,-3.27599753856474,4.11653134591475,-3.82636056330836,-2.43923890196201,3.90011844005147,424.904197616208,408.028686752978,36.5314646358774,8954.4532934988,2587.03015453706,2706.05749647921,45.6442684959669,-0.802797213736428,0.182983542986308,0.209212569606336,0.163557531461125,-0.181022015907678,487.526455275746,473.690348767568,-484.464881436411,19808.0885163811,143954.117669479,2250.73670017338,7.12729459805412,-0.610942984775266,-1.11199567290021,0.963472189036651,0.997605252670082,-0.97731232288417,748.02527988829,764.253507627906,95.5625524077773,53406.1525643767,6151307.95150467,3218.66595573284,1.31039165883647,-16.0095557283521,195.65083392128,-169.51876867771,-175.52433374142,171.953880427546,398.795605668842,380.618400673614,-8.70650790162492,102323.553795392,1267102228.05806,6784.95864704962,0.132583546692032,-164.777013982855,2365.3720472241,-2049.44159385201,-2122.04744706908,2078.88151572451,342.189957459422,322.283457297193,-0.74577151126277
4.6,2605.82352834128,5896.37114090058,46.8421363113047,5.09333765258004,-3.28850659904954,4.13355602749523,-3.84559225265679,-2.45251783346997,3.91936219298869,424.86805519373,407.991234245864,36.3644290436876,8939.20781371212,2584.69516253165,2701.12659421322,45.6310815536501,-0.802783219208935,0.18396271567664,0.208215847905302,0.162664757294199,-0.180042280068142,487.436001369279,473.594431226916,-484.143818828582,19722.8884803187,141919.178771674,2238.51733881574,7.15837382962002,-0.610649846408551,-1.1071760352589,0.960947945096896,0.994726492925834,-0.974523959887536,745.90861980424,761.772901641498,95.6720778258303,53169.5166925246,6316576.92582549,3200.39889571833,1.28946768293817,-15.9697910876783,197.207052543941,-171.16132021084,-177.177859265536,173.579441428148,399.008959895908,380.841170478755,-8.57245181044006,101894.854531416,1308755308.07073,6749.77365134701,0.130117964989496,-164.363187291606,2384.15359474261,-2069.27121316127,-2142.00873968543,2098.5053217715,342.70682597577,322.810339020616,-0.73309931302564
4.61,2595.09263009413,5911.94708198032,46.5470239178496,5.07069400929419,-3.30104686283709,4.15060976100901,-3.86486371427354,-2.46582574018517,3.93864564534652,424.832200320154,407.954080184263,36.1986164327773,8924.01972624419,2582.39165406563,2696.09622822572,45.6171555465955,-0.802769537172336,0.184940051878787,0.207221355477608,0.161773231891622,-0.179064763152955,487.345854753486,473.498842612794,-483.810802984209,19638.2741564091,139916.585836642,2226.40840977028,7.18956517130838,-0.610361899538513,-1.1023696209742,0.958424674386142,0.991851304000069,-0.971738880401907,743.811411503729,759.317119034411,95.78356751959,52934.4256036424,6488823.11819521,3182.26528875301,1.26863554244345,-15.9301656150883,198.818112134618,-172.856890065869,-178.885557101332,175.258176580174,399.220260101273,381.06181562933,-8.43879924567004,101468.411475545,1352214789.30776,6714.8019775016,0.127677884315023,-163.948741516569,2403.56669861097,-2089.71436317864,-2162.59657279166,2118.74417458589,343.220571488343,323.334154305274,-0.720518848555803
4.62,2584.4260511827,5927.50701474125,46.254425050468,5.04820971596352,-3.31361830406828,4.16769253728818,-3.88417493872203,-2.47916261865869,3.95796878818653,424.796630274609,407.917221737341,36.0340142738156,8908.88846600781,2580.11938395604,2690.96728911821,45.6024929712636,-0.802756180912603,0.185915607491241,0.206229047632062,0.160882920528926,-0.178089419292576,487.256010215821,473.403577365347,-483.465895865166,19554.24042797,137945.753482134,2214.40882747474,7.2208695775392,-0.610079115585856,-1.09757638911158,0.95590242732196,0.988979711642511,-0.96895711133448,741.733434612102,756.885843604477,95.8970211003703,52700.8663997817,6668461.32300826,3164.26397128668,1.24789340283883,-15.8906783889051,200.486434264872,-174.60786425448,-180.649855367244,176.992470076989,399.429528420645,381.2803586517,-8.30554180189098,101044.219681841,1397589227.94375,6680.04280698089,0.125262706454631,-163.533745379631,2423.64078713201,-2110.79988086413,-2183.84031449785,2139.62690825807,343.731193569044,323.854900625492,-0.70802782208528
4.63,2573.82330411706,5943.05098989734,45.9643123500204,5.02588321647166,-3.3262208972235,4.18480434722433,-3.90352591652801,-2.49252846534748,3.97733161253077,424.761342364404,407.880656103704,35.8706102040346,8893.81347412752,2577.87811331822,2685.74067678851,45.5870963030405,-0.802743163645476,0.186889438002627,0.205238880009253,0.159993788660019,-0.177116202968226,487.166462606061,473.308629991644,-483.109159914131,19470.7822352791,136006.108534054,2202.51752079663,7.25228800711192,-0.609801466076947,-1.09279629866069,0.953381253333803,0.986111740901792,-0.966178678886079,739.674471836354,754.478764234207,96.0124383286648,52468.8263067724,6855937.9227757,3146.39379054173,1.22723945346469,-15.8513284848003,202.214589984897,-176.416775458024,-182.473331589919,178.784852806096,399.636786760203,381.496821846434,-8.17267114871024,100622.273832255,1444995531.78876,6645.49529787346,0.12287184854934,-163.118264890244,2444.40704133697,-2132.5583291085,-2205.77109014699,2161.18408229719,344.238692520398,324.372576212015,-0.695623997016924
